object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
towel,"['bathroom', 'kitchen', 'linen closet', 'laundry room', 'gym room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
towelholder,"['bathroom', 'kitchen', 'laundry room', 'guest bathroom', 'pool area']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
toy,"['living room', ""children's bedroom"", 'playroom', 'family room', 'basement', 'backyard']",1.0,1.0,1.0,0.7,0.08333333333333333,0.08333333333333333,0.16666666666666666
toy airplane,"[""children's bedroom"", 'playroom', 'living room', 'toy box', 'storage closet']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
toy animal,"[""children's bedroom"", 'playroom', 'living room', 'nursery', 'toy storage area', 'family room']",0.5,0.0,0.5833333333333333,0.5833333333333333,0.0,0.11764705882352941,0.11764705882352941
toy basketball,"['living room', ""child's bedroom"", 'playroom', 'garage', 'backyard']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy bowling set,"['playroom', ""children's bedroom"", 'living room', 'basement', 'garage']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy construction set,"['playroom', ""child's bedroom"", 'living room', 'toy storage area', 'basement', 'attic']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy fishing,"['playroom', ""child's bedroom"", 'living room', 'garage', 'backyard']",1.0,1.0,0.8333333333333333,0.8055555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy food,"['playroom', ""child's bedroom"", 'living room', 'toy storage area', 'kitchen']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy furniture set,"['playroom', ""child's bedroom"", 'living room', 'nursery', 'basement', 'attic']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy instrument,"['playroom', ""child's bedroom"", 'living room', 'family room', 'basement', 'attic', 'closet']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.058823529411764705,0.11764705882352941,0.11764705882352941
toy kitchen set,"['playroom', ""child's bedroom"", 'living room', 'basement', 'garage']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy tool kit,"['playroom', ""child's bedroom"", 'living room', 'basement', 'garage']",1.0,1.0,0.8333333333333333,0.5555555555555555,0.058823529411764705,0.11764705882352941,0.17647058823529413
toy vehicle,"[""children's bedroom"", 'playroom', 'living room', 'toy storage area', 'garage']",0.5,0.0,0.5833333333333333,0.38888888888888884,0.0,0.11764705882352941,0.17647058823529413
transmission,"['garage', 'basement', 'workshop', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
transom,"['above doors', 'above windows', 'entryway', 'hallway']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tray,"['kitchen', 'dining room', 'living room', 'pantry', 'storage closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
treasure,"['safe', 'attic', 'basement', 'closet', 'under the bed', 'hidden compartment', 'jewelry box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trinket,"['living room', 'bedroom', 'hallway', 'office', 'bathroom']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trouser,"['wardrobe', 'bedroom closet', 'laundry room', 'dresser', 'bedroom floor']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trowel,"['garage', 'garden shed', 'basement', 'utility room', 'tool box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
trunk,"['garage', 'attic', 'basement', 'storage room', 'closet']",0.5,0.0,0.5,0.5,0.0,0.25,0.25
tub,"['bathroom', 'laundry room', 'basement', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tumbler,"['kitchen', 'dining room', 'living room', 'pantry', 'bar area']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
tuna,"['pantry', 'kitchen cabinet', 'refrigerator', 'kitchen counter', 'basement storage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
turkey,"['kitchen', 'refrigerator', 'freezer', 'pantry', 'dining room']",0.5,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333
turtle,"['aquarium', 'living room', 'bedroom', 'backyard', 'pet room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tuxedo,"['closet', 'wardrobe', 'bedroom', 'garment bag', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
tv,"['living room', 'bedroom', 'family room', 'basement', 'entertainment room']",1.0,1.0,1.0,1.0,0.07142857142857142,0.21428571428571427,0.21428571428571427
tvstand,"['living room', 'family room', 'bedroom', 'basement', 'entertainment room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
tweed,"['closet', 'bedroom', 'coat rack', 'wardrobe', 'laundry room']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
umbrella,"['entryway', 'closet', 'mudroom', 'garage', 'car', 'coat rack']",0.5,0.0,0.5,0.5,0.0,0.05555555555555555,0.1111111111111111
underpants,"['bedroom', 'laundry room', 'bathroom', 'closet', 'dresser']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
undershirt,"['bedroom dresser', 'bedroom closet', 'laundry room', 'bedroom floor', 'bathroom hamper']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
underwear,"['dresser', 'closet', 'laundry basket', 'bedroom floor', 'washing machine']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
urinal,"['bathroom', 'garage', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
usb drive,"['desk', 'office', 'drawer', 'computer area', 'living room', 'bedroom', 'backpack', 'study room']",0.2,0.0,0.0,0.2,0.0,0.0,0.058823529411764705
utensil,"['kitchen drawer', 'kitchen countertop', 'dishwasher', 'dining table', 'kitchen cabinet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
utensil holder,"['kitchen counter', 'kitchen drawer', 'dining room', 'pantry', 'kitchen cabinet']",0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.058823529411764705,0.058823529411764705
vacuum,"['closet', 'utility room', 'garage', 'laundry room', 'basement']",1.0,1.0,1.0,1.0,0.5,0.5,0.5
vacuumcleaner,"['closet', 'utility room', 'garage', 'laundry room', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
varnish,"['garage', 'basement', 'utility room', 'workshop', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vase,"['living room', 'dining room', 'hallway', 'bedroom', 'kitchen']",1.0,1.0,1.0,0.6875,0.05,0.1,0.2
vault,"['basement', 'home office', 'master bedroom', 'closet', 'garage']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vegetable,"['refrigerator', 'kitchen counter', 'pantry', 'kitchen table', 'vegetable drawer']",1.0,1.0,1.0,1.0,0.16666666666666666,0.16666666666666666,0.16666666666666666
vent,"['ceiling', 'floor', 'wall', 'bathroom', 'kitchen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
vermouth,"['kitchen', 'bar cart', 'pantry', 'liquor cabinet', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
video,"['living room', 'entertainment center', 'media room', 'bedroom', 'home office', 'basement', 'storage closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
video game,"['living room', 'bedroom', 'entertainment room', 'home office', 'basement']",1.0,1.0,1.0,0.9166666666666666,0.058823529411764705,0.11764705882352941,0.17647058823529413
vinyl tape,"['garage', 'utility room', 'basement', 'workshop', 'home office', 'tool shed', 'storage closet']",1.0,1.0,1.0,0.8666666666666667,0.058823529411764705,0.11764705882352941,0.17647058823529413
viola,"['music room', 'living room', 'bedroom', 'study', 'closet']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
violin,"['music room', 'living room', 'bedroom', 'study', 'closet']",1.0,1.0,1.0,1.0,0.25,0.25,0.25
virtual reality viewer,"['living room', 'bedroom', 'home office', 'entertainment room', 'gaming room']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
vodka,"['kitchen', 'liquor cabinet', 'bar cart', 'pantry', 'refrigerator']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
voltmeter,"['garage', 'workshop', 'basement', 'utility room', 'tool shed']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
volume,"['bookshelf', 'living room', 'study', 'bedroom', 'library', 'office']",1.0,1.0,1.0,0.75,0.5,0.5,0.5
waffle,"['kitchen', 'pantry', 'refrigerator', 'freezer', 'dining room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wagon,"['garage', 'backyard', 'basement', 'shed', 'playroom']",0.5,0.0,0.0,0.0,0.0,0.0,0.0
wallet,"['entryway table', 'bedroom dresser', 'living room coffee table', 'kitchen counter', 'office desk']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wardrobe,"['bedroom', 'closet', 'hallway', 'dressing room']",1.0,1.0,1.0,1.0,0.2,0.4,0.4
washcloth,"['bathroom', 'kitchen', 'laundry room', 'linen closet']",1.0,1.0,1.0,1.0,0.058823529411764705,0.11764705882352941,0.11764705882352941
washer,"['laundry room', 'basement', 'utility room', 'garage', 'kitchen']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
waste basket,"['kitchen', 'bathroom', 'office', 'bedroom', 'living room', 'garage']",1.0,1.0,1.0,0.8875,0.058823529411764705,0.11764705882352941,0.23529411764705882
wastebasket,"['kitchen', 'bathroom', 'office', 'bedroom', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
watch,"['bedroom', 'bathroom', 'living room', 'office', 'closet']",1.0,1.0,0.8333333333333333,0.8333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666
water bottle,"['kitchen', 'dining room', 'living room', 'bedroom', 'home office', 'gym room', 'garage']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.29411764705882354
wateringcan,"['garden', 'garage', 'shed', 'balcony', 'utility room', 'greenhouse', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
weight,"['home gym', 'bedroom', 'living room', 'garage', 'basement', 'closet']",0.2,0.0,0.0,0.0,0.0,0.0,0.0
weight loss guide,"['bookshelf', 'living room', 'bedroom', 'home office', 'coffee table']",0.5,0.0,0.5833333333333333,0.6388888888888888,0.0,0.11764705882352941,0.17647058823529413
whale whistle,"['toy box', ""children's room"", 'playroom', 'living room', 'storage closet']",0.3333333333333333,0.0,0.3333333333333333,0.41666666666666663,0.0,0.058823529411764705,0.11764705882352941
wheelchair,"['garage', 'hallway', 'living room', 'bedroom', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
whisk,"['kitchen drawer', 'kitchen utensil holder', 'kitchen cabinet', 'pantry', 'dishwasher']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
whiskey,"['liquor cabinet', 'kitchen counter', 'bar cart', 'pantry', 'dining room sideboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
whisky,"['liquor cabinet', 'kitchen counter', 'dining room bar cart', 'pantry', 'living room shelf']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
window,"['living room', 'bedroom', 'kitchen', 'bathroom', 'dining room', 'hallway', 'basement', 'attic']",1.0,1.0,1.0,1.0,0.25,0.75,1.0
windshield,"['garage', 'basement', 'storage room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine,"['wine rack', 'kitchen', 'dining room', 'pantry', 'cellar', 'bar area']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wine glass,"['kitchen cabinet', 'dining room', 'kitchen counter', 'bar area', 'dishwasher', 'living room']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
winebottle,"['wine rack', 'kitchen counter', 'pantry', 'dining room', 'refrigerator', 'basement', 'bar cart']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wipe warmer,"['nursery', 'bathroom', 'changing station', 'bedroom', 'living room']",0.5,0.0,0.5,0.3333333333333333,0.0,0.058823529411764705,0.17647058823529413
wireless accessory,"['living room', 'home office', 'bedroom', 'entertainment room', 'study', 'den']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.17647058823529413
wood,"['garage', 'workshop', 'basement', 'shed', 'living room', 'attic', 'backyard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wool,"['craft room', 'living room', 'bedroom', 'storage closet', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,"['home office', 'study', 'living room', 'bedroom', 'kitchen', 'dining room', 'garage', 'basement', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wristwatch,"['bedroom dresser', 'nightstand', 'bathroom counter', 'closet shelf', 'living room table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
xylitol sweetener,"['kitchen pantry', 'kitchen cabinet', 'countertop', 'dining room', 'refrigerator']",0.25,0.0,0.0,0.25,0.0,0.0,0.058823529411764705
yam,"['kitchen', 'pantry', 'refrigerator', 'dining room', 'basement']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yarn,"['craft room', 'sewing room', 'living room', 'bedroom', 'closet', 'storage room', 'basement', 'attic']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yearbook,"['bookshelf', 'bedroom', 'living room', 'attic', 'storage box']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yoghurt,"['refrigerator', 'kitchen counter', 'pantry', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yogurt,"['refrigerator', 'kitchen counter', 'pantry']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
