object,pred_locations,rr,ap@1,ap@3,ap@5,rec@1,rec@3,rec@5
winebottle,"['kitchen', 'dining room', 'pantry', 'wine cellar']",1.0,1.0,1.0,1.0,1.0,1.0,1.0
wipe warmer,"['nursery', 'bathroom', 'kitchen']",0.5,0.0,0.25,0.25,0.0,0.11764705882352941,0.11764705882352941
wireless accessory,"['living room', 'bedroom', 'home office', 'kitchen', '']",1.0,1.0,1.0,1.0,0.058823529411764705,0.17647058823529413,0.23529411764705882
wood,"['fireplace', 'furniture', 'floors', 'walls', 'backyard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
wool,"['living room', 'bedroom', 'closet', 'laundry room', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
work,"['home office', 'study', 'desk', 'bedroom', 'living']",0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
wristwatch,"['nightstand', 'dresser', 'closet', 'bathroom counter', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
xylitol sweetener,"['kitchen counter', 'pantry', 'cupboard', 'dining table']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yam,"['kitchen', 'pantry', 'dining room', 'cupboard']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yarn,"['craft room', 'sewing room', 'closet', 'attic', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yearbook,"['bookshelf', 'bedroom', 'home office', 'attic', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yoghurt,"['refrigerator', 'kitchen counter', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
yogurt,"['refrigerator', 'kitchen counter', 'pantry', '']",0.0,0.0,0.0,0.0,0.0,0.0,0.0
